OrganisationID,EmployeeID,WeekDay,DayName,UnavailableHour
763128,706747,2,TUESDAY,10
763128,706747,2,TUESDAY,11
763128,706747,2,TUESDAY,12
763128,706747,2,TUESDAY,13
763128,706747,2,TUESDAY,14
763128,706747,2,TUESDAY,15
763128,706747,2,TUESDAY,16
763128,706747,3,WEDNESDAY,1
763128,706747,3,WEDNESDAY,2
763128,706747,3,WEDNESDAY,3
763128,706747,3,WEDNESDAY,4
763128,706747,3,WEDNESDAY,5
763128,706747,3,WEDNESDAY,6
763128,706747,3,WEDNESDAY,7
763128,706747,3,WEDNESDAY,8
763128,706747,3,WEDNESDAY,9
763128,706747,3,WEDNESDAY,10
763128,706747,3,WEDNESDAY,11
763128,706747,3,WEDNESDAY,12
763128,706747,3,WEDNESDAY,13
763128,706747,3,WEDNESDAY,14
763128,706747,4,THURSDAY,1
763128,706747,4,THURSDAY,2
763128,706747,4,THURSDAY,3
763128,706747,4,THURSDAY,4
763128,706747,4,THURSDAY,5
763128,706747,4,THURSDAY,6
763128,706747,4,THURSDAY,7
763128,706747,4,THURSDAY,8
763128,706747,4,THURSDAY,9
763128,706747,4,THURSDAY,10
763128,706747,4,THURSDAY,11
763128,706747,4,THURSDAY,12
763128,706747,4,THURSDAY,13
763128,706747,4,THURSDAY,14
763128,706747,4,THURSDAY,15
763128,706747,4,THURSDAY,16
763128,706747,5,FRIDAY,1
763128,706747,5,FRIDAY,2
763128,706747,5,FRIDAY,3
763128,706747,5,FRIDAY,4
763128,706747,5,FRIDAY,5
763128,706747,5,FRIDAY,6
763128,706747,5,FRIDAY,7
763128,706747,5,FRIDAY,8
763128,706747,5,FRIDAY,9
763128,706747,5,FRIDAY,10
763128,706747,5,FRIDAY,11
763128,706747,5,FRIDAY,12
763128,706747,5,FRIDAY,13
763128,706747,5,FRIDAY,14
763128,706747,5,FRIDAY,15
763128,706747,5,FRIDAY,16
763128,706747,6,SATURDAY,1
763128,706747,6,SATURDAY,2
763128,706747,6,SATURDAY,3
763128,706747,6,SATURDAY,4
763128,706747,6,SATURDAY,5
763128,706747,6,SATURDAY,6
763128,706747,6,SATURDAY,7
763128,706747,6,SATURDAY,8
763128,706747,6,SATURDAY,9
763128,706747,6,SATURDAY,10
763128,706747,6,SATURDAY,11
763128,706747,6,SATURDAY,12
763128,706747,6,SATURDAY,13
763128,706747,6,SATURDAY,14
763128,706747,6,SATURDAY,15
763128,706747,6,SATURDAY,16
763128,706747,6,SATURDAY,17
763128,706747,6,SATURDAY,18
763128,706747,6,SATURDAY,19
763128,706747,6,SATURDAY,20
763128,706747,6,SATURDAY,21
763128,706747,6,SATURDAY,22
763128,706747,6,SATURDAY,23
763128,706747,6,SATURDAY,24
763128,670372,1,MONDAY,1
763128,670372,1,MONDAY,2
763128,670372,1,MONDAY,3
763128,670372,1,MONDAY,4
763128,670372,1,MONDAY,5
763128,670372,1,MONDAY,6
763128,670372,1,MONDAY,7
763128,670372,1,MONDAY,8
763128,670372,1,MONDAY,9
763128,670372,1,MONDAY,10
763128,670372,1,MONDAY,11
763128,670372,1,MONDAY,12
763128,670372,1,MONDAY,13
763128,670372,1,MONDAY,14
763128,670372,2,TUESDAY,1
763128,670372,2,TUESDAY,2
763128,670372,2,TUESDAY,3
763128,670372,2,TUESDAY,4
763128,670372,2,TUESDAY,5
763128,670372,2,TUESDAY,6
763128,670372,2,TUESDAY,7
763128,670372,2,TUESDAY,8
763128,670372,2,TUESDAY,9
763128,670372,2,TUESDAY,10
763128,670372,2,TUESDAY,11
763128,670372,2,TUESDAY,12
763128,670372,2,TUESDAY,13
763128,670372,2,TUESDAY,14
763128,670372,3,WEDNESDAY,1
763128,670372,3,WEDNESDAY,2
763128,670372,3,WEDNESDAY,3
763128,670372,3,WEDNESDAY,4
763128,670372,3,WEDNESDAY,5
763128,670372,3,WEDNESDAY,6
763128,670372,3,WEDNESDAY,7
763128,670372,3,WEDNESDAY,8
763128,670372,3,WEDNESDAY,9
763128,670372,3,WEDNESDAY,10
763128,670372,3,WEDNESDAY,11
763128,670372,3,WEDNESDAY,12
763128,670372,3,WEDNESDAY,13
763128,670372,3,WEDNESDAY,14
763128,670372,4,THURSDAY,1
763128,670372,4,THURSDAY,2
763128,670372,4,THURSDAY,3
763128,670372,4,THURSDAY,4
763128,670372,4,THURSDAY,5
763128,670372,4,THURSDAY,6
763128,670372,4,THURSDAY,7
763128,670372,4,THURSDAY,8
763128,670372,4,THURSDAY,9
763128,670372,4,THURSDAY,10
763128,670372,4,THURSDAY,11
763128,670372,4,THURSDAY,12
763128,670372,4,THURSDAY,13
763128,670372,4,THURSDAY,14
763128,670372,5,FRIDAY,1
763128,670372,5,FRIDAY,2
763128,670372,5,FRIDAY,3
763128,670372,5,FRIDAY,4
763128,670372,5,FRIDAY,5
763128,670372,5,FRIDAY,6
763128,670372,5,FRIDAY,7
763128,670372,5,FRIDAY,8
763128,670372,5,FRIDAY,9
763128,670372,5,FRIDAY,10
763128,670372,5,FRIDAY,11
763128,670372,5,FRIDAY,12
763128,670372,5,FRIDAY,13
763128,670372,5,FRIDAY,14
766174,401632,0,SUNDAY,9
766174,401632,0,SUNDAY,10
766174,401632,0,SUNDAY,11
766174,401632,0,SUNDAY,12
766174,401632,0,SUNDAY,13
766174,401632,0,SUNDAY,14
766174,401632,0,SUNDAY,15
766174,401632,0,SUNDAY,16
766174,401632,0,SUNDAY,17
766174,401632,0,SUNDAY,18
766174,401632,1,MONDAY,9
766174,401632,1,MONDAY,10
766174,401632,1,MONDAY,11
766174,401632,1,MONDAY,12
766174,401632,1,MONDAY,13
766174,401632,1,MONDAY,14
766174,401632,1,MONDAY,15
766174,401632,1,MONDAY,16
766174,401632,1,MONDAY,17
766174,401632,1,MONDAY,18
766174,401632,2,TUESDAY,9
766174,401632,2,TUESDAY,10
766174,401632,2,TUESDAY,11
766174,401632,2,TUESDAY,12
766174,401632,2,TUESDAY,13
766174,401632,2,TUESDAY,14
766174,401632,2,TUESDAY,15
766174,401632,2,TUESDAY,16
766174,401632,2,TUESDAY,17
766174,401632,2,TUESDAY,18
766174,401632,3,WEDNESDAY,9
766174,401632,3,WEDNESDAY,10
766174,401632,3,WEDNESDAY,11
766174,401632,3,WEDNESDAY,12
766174,401632,3,WEDNESDAY,13
766174,401632,3,WEDNESDAY,14
766174,401632,3,WEDNESDAY,15
766174,401632,3,WEDNESDAY,16
766174,401632,3,WEDNESDAY,17
766174,401632,3,WEDNESDAY,18
766174,401632,4,THURSDAY,9
766174,401632,4,THURSDAY,10
766174,401632,4,THURSDAY,11
766174,401632,4,THURSDAY,12
766174,401632,4,THURSDAY,13
766174,401632,4,THURSDAY,14
766174,401632,4,THURSDAY,15
766174,401632,4,THURSDAY,16
766174,401632,4,THURSDAY,17
766174,401632,4,THURSDAY,18
766174,401632,5,FRIDAY,9
766174,401632,5,FRIDAY,10
766174,401632,5,FRIDAY,11
766174,401632,5,FRIDAY,12
766174,401632,5,FRIDAY,13
766174,401632,5,FRIDAY,14
766174,401632,5,FRIDAY,15
766174,401632,5,FRIDAY,16
766174,401632,5,FRIDAY,17
766174,401632,5,FRIDAY,18
766174,401632,6,SATURDAY,9
766174,401632,6,SATURDAY,10
766174,401632,6,SATURDAY,11
766174,401632,6,SATURDAY,12
766174,401632,6,SATURDAY,13
766174,401632,6,SATURDAY,14
766174,401632,6,SATURDAY,15
766174,401632,6,SATURDAY,16
766174,401632,6,SATURDAY,17
766174,401632,6,SATURDAY,18
766174,401640,0,SUNDAY,1
766174,401640,0,SUNDAY,2
766174,401640,0,SUNDAY,3
766174,401640,0,SUNDAY,4
766174,401640,0,SUNDAY,5
766174,401640,0,SUNDAY,6
766174,401640,0,SUNDAY,7
766174,401640,0,SUNDAY,8
766174,401640,0,SUNDAY,9
766174,401640,0,SUNDAY,10
766174,401640,0,SUNDAY,11
766174,401640,0,SUNDAY,12
766174,401640,0,SUNDAY,13
766174,401640,0,SUNDAY,14
766174,401640,0,SUNDAY,15
766174,401640,0,SUNDAY,16
766174,401640,0,SUNDAY,17
766174,401640,0,SUNDAY,18
766174,401640,0,SUNDAY,19
766174,401640,0,SUNDAY,20
766174,401640,0,SUNDAY,21
766174,401640,0,SUNDAY,22
766174,401640,0,SUNDAY,23
766174,401640,0,SUNDAY,24
766174,401640,1,MONDAY,1
766174,401640,1,MONDAY,2
766174,401640,1,MONDAY,3
766174,401640,1,MONDAY,4
766174,401640,1,MONDAY,5
766174,401640,1,MONDAY,6
766174,401640,1,MONDAY,7
766174,401640,1,MONDAY,8
766174,401640,1,MONDAY,9
766174,401640,1,MONDAY,10
766174,401640,1,MONDAY,11
766174,401640,1,MONDAY,12
766174,401640,1,MONDAY,13
766174,401640,1,MONDAY,14
766174,401640,1,MONDAY,15
766174,401640,1,MONDAY,16
766174,401640,1,MONDAY,17
766174,401640,1,MONDAY,18
766174,401640,1,MONDAY,19
766174,401640,1,MONDAY,20
766174,401640,1,MONDAY,21
766174,401640,1,MONDAY,22
766174,401640,1,MONDAY,23
766174,401640,1,MONDAY,24
766174,401641,0,SUNDAY,1
766174,401641,0,SUNDAY,2
766174,401641,0,SUNDAY,3
766174,401641,0,SUNDAY,4
766174,401641,0,SUNDAY,5
766174,401641,0,SUNDAY,6
766174,401641,0,SUNDAY,7
766174,401641,0,SUNDAY,8
766174,401641,0,SUNDAY,9
766174,401641,0,SUNDAY,10
766174,401641,0,SUNDAY,11
766174,401641,0,SUNDAY,12
766174,401641,0,SUNDAY,13
766174,401641,0,SUNDAY,14
766174,401641,0,SUNDAY,15
766174,401641,0,SUNDAY,16
766174,401641,0,SUNDAY,17
766174,401641,0,SUNDAY,18
766174,401641,0,SUNDAY,19
766174,401641,0,SUNDAY,20
766174,401641,0,SUNDAY,21
766174,401641,0,SUNDAY,22
766174,401641,0,SUNDAY,23
766174,401641,0,SUNDAY,24
766174,401641,6,SATURDAY,1
766174,401641,6,SATURDAY,2
766174,401641,6,SATURDAY,3
766174,401641,6,SATURDAY,4
766174,401641,6,SATURDAY,5
766174,401641,6,SATURDAY,6
766174,401641,6,SATURDAY,7
766174,401641,6,SATURDAY,8
766174,401641,6,SATURDAY,9
766174,401641,6,SATURDAY,10
766174,401641,6,SATURDAY,11
766174,401641,6,SATURDAY,12
766174,401641,6,SATURDAY,13
766174,401641,6,SATURDAY,14
766174,401641,6,SATURDAY,15
766174,401641,6,SATURDAY,16
766174,401641,6,SATURDAY,17
766174,401641,6,SATURDAY,18
766174,401641,6,SATURDAY,19
766174,401641,6,SATURDAY,20
766174,401641,6,SATURDAY,21
766174,401641,6,SATURDAY,22
766174,401641,6,SATURDAY,23
766174,401641,6,SATURDAY,24
763128,640714,0,SUNDAY,1
763128,640714,0,SUNDAY,2
763128,640714,0,SUNDAY,3
763128,640714,0,SUNDAY,4
763128,640714,0,SUNDAY,5
763128,640714,0,SUNDAY,6
763128,640714,0,SUNDAY,7
763128,640714,0,SUNDAY,8
763128,640714,0,SUNDAY,9
763128,640714,0,SUNDAY,10
763128,640714,0,SUNDAY,11
763128,640714,0,SUNDAY,12
763128,640714,0,SUNDAY,13
763128,640714,0,SUNDAY,14
763128,640714,0,SUNDAY,15
763128,640714,0,SUNDAY,16
763128,640714,1,MONDAY,1
763128,640714,1,MONDAY,2
763128,640714,1,MONDAY,3
763128,640714,1,MONDAY,4
763128,640714,1,MONDAY,5
763128,640714,1,MONDAY,6
763128,640714,1,MONDAY,7
763128,640714,1,MONDAY,8
763128,640714,1,MONDAY,9
763128,640714,1,MONDAY,10
763128,640714,1,MONDAY,11
763128,640714,1,MONDAY,12
763128,640714,1,MONDAY,13
763128,640714,1,MONDAY,14
763128,640714,1,MONDAY,15
763128,640714,1,MONDAY,16
763128,640714,2,TUESDAY,1
763128,640714,2,TUESDAY,2
763128,640714,2,TUESDAY,3
763128,640714,2,TUESDAY,4
763128,640714,2,TUESDAY,5
763128,640714,2,TUESDAY,6
763128,640714,2,TUESDAY,7
763128,640714,2,TUESDAY,8
763128,640714,2,TUESDAY,9
763128,640714,2,TUESDAY,10
763128,640714,2,TUESDAY,11
763128,640714,2,TUESDAY,12
763128,640714,2,TUESDAY,13
763128,640714,2,TUESDAY,14
763128,640714,2,TUESDAY,15
763128,640714,2,TUESDAY,16
763128,640714,3,WEDNESDAY,1
763128,640714,3,WEDNESDAY,2
763128,640714,3,WEDNESDAY,3
763128,640714,3,WEDNESDAY,4
763128,640714,3,WEDNESDAY,5
763128,640714,3,WEDNESDAY,6
763128,640714,3,WEDNESDAY,7
763128,640714,3,WEDNESDAY,8
763128,640714,3,WEDNESDAY,9
763128,640714,3,WEDNESDAY,10
763128,640714,3,WEDNESDAY,11
763128,640714,3,WEDNESDAY,12
763128,640714,3,WEDNESDAY,13
763128,640714,3,WEDNESDAY,14
763128,640714,3,WEDNESDAY,15
763128,640714,3,WEDNESDAY,16
763128,640714,4,THURSDAY,1
763128,640714,4,THURSDAY,2
763128,640714,4,THURSDAY,3
763128,640714,4,THURSDAY,4
763128,640714,4,THURSDAY,5
763128,640714,4,THURSDAY,6
763128,640714,4,THURSDAY,7
763128,640714,4,THURSDAY,8
763128,640714,4,THURSDAY,9
763128,640714,4,THURSDAY,10
763128,640714,4,THURSDAY,11
763128,640714,4,THURSDAY,12
763128,640714,4,THURSDAY,13
763128,640714,4,THURSDAY,14
763128,640714,4,THURSDAY,15
763128,640714,4,THURSDAY,16
763128,640714,5,FRIDAY,1
763128,640714,5,FRIDAY,2
763128,640714,5,FRIDAY,3
763128,640714,5,FRIDAY,4
763128,640714,5,FRIDAY,5
763128,640714,5,FRIDAY,6
763128,640714,5,FRIDAY,7
763128,640714,5,FRIDAY,8
763128,640714,5,FRIDAY,9
763128,640714,5,FRIDAY,10
763128,640714,5,FRIDAY,11
763128,640714,5,FRIDAY,12
763128,640714,5,FRIDAY,13
763128,640714,5,FRIDAY,14
763128,640714,5,FRIDAY,15
763128,640714,5,FRIDAY,16
763128,640714,6,SATURDAY,1
763128,640714,6,SATURDAY,2
763128,640714,6,SATURDAY,3
763128,640714,6,SATURDAY,4
763128,640714,6,SATURDAY,5
763128,640714,6,SATURDAY,6
763128,640714,6,SATURDAY,7
763128,640714,6,SATURDAY,8
763128,640714,6,SATURDAY,9
763128,640714,6,SATURDAY,10
763128,640714,6,SATURDAY,11
763128,640714,6,SATURDAY,12
763128,640714,6,SATURDAY,13
763128,640714,6,SATURDAY,14
763128,640714,6,SATURDAY,15
763128,640714,6,SATURDAY,16
763128,761657,4,THURSDAY,1
763128,761657,4,THURSDAY,2
763128,761657,4,THURSDAY,3
763128,761657,4,THURSDAY,4
763128,761657,4,THURSDAY,5
763128,761657,4,THURSDAY,6
763128,761657,4,THURSDAY,7
763128,761657,4,THURSDAY,8
763128,761657,4,THURSDAY,9
763128,761657,4,THURSDAY,10
763128,761657,4,THURSDAY,11
763128,761657,4,THURSDAY,12
763128,761657,4,THURSDAY,13
763128,761657,4,THURSDAY,14
763128,761657,4,THURSDAY,15
763128,761657,4,THURSDAY,16
763128,761657,4,THURSDAY,17
763128,761657,4,THURSDAY,18
763128,761657,4,THURSDAY,19
763128,761657,4,THURSDAY,20
763128,761657,4,THURSDAY,21
763128,761657,4,THURSDAY,22
763128,761657,4,THURSDAY,23
763128,761657,4,THURSDAY,24
763128,789413,0,SUNDAY,20
763128,789413,0,SUNDAY,22
763128,789413,1,MONDAY,20
763128,789413,1,MONDAY,22
763128,789413,2,TUESDAY,20
763128,789413,2,TUESDAY,21
763128,789413,2,TUESDAY,22
763128,789413,6,SATURDAY,20
763128,789413,6,SATURDAY,21
766174,401653,1,MONDAY,1
766174,401653,1,MONDAY,2
766174,401653,1,MONDAY,3
766174,401653,1,MONDAY,4
766174,401653,1,MONDAY,5
766174,401653,1,MONDAY,6
766174,401653,1,MONDAY,7
766174,401653,1,MONDAY,8
766174,401653,1,MONDAY,9
766174,401653,1,MONDAY,10
766174,401653,1,MONDAY,11
766174,401653,1,MONDAY,12
766174,401653,1,MONDAY,13
766174,401653,1,MONDAY,14
766174,401653,1,MONDAY,15
766174,401653,1,MONDAY,16
766174,401653,1,MONDAY,17
766174,401653,1,MONDAY,18
766174,401653,1,MONDAY,19
766174,401653,1,MONDAY,20
766174,401653,1,MONDAY,21
766174,401653,1,MONDAY,22
766174,401653,1,MONDAY,23
766174,401653,1,MONDAY,24
766174,401653,3,WEDNESDAY,1
766174,401653,3,WEDNESDAY,2
766174,401653,3,WEDNESDAY,3
766174,401653,3,WEDNESDAY,4
766174,401653,3,WEDNESDAY,5
766174,401653,3,WEDNESDAY,6
766174,401653,3,WEDNESDAY,7
766174,401653,3,WEDNESDAY,8
766174,401653,3,WEDNESDAY,9
766174,401653,3,WEDNESDAY,10
766174,401653,3,WEDNESDAY,11
766174,401653,3,WEDNESDAY,12
766174,401653,3,WEDNESDAY,13
766174,401653,3,WEDNESDAY,14
766174,401653,3,WEDNESDAY,15
766174,401653,3,WEDNESDAY,16
766174,401653,3,WEDNESDAY,17
766174,401653,3,WEDNESDAY,18
766174,401653,3,WEDNESDAY,19
766174,401653,3,WEDNESDAY,20
766174,401653,3,WEDNESDAY,21
766174,401653,3,WEDNESDAY,22
766174,401653,3,WEDNESDAY,23
766174,401653,3,WEDNESDAY,24
766174,401653,4,THURSDAY,1
766174,401653,4,THURSDAY,2
766174,401653,4,THURSDAY,3
766174,401653,4,THURSDAY,4
766174,401653,4,THURSDAY,5
766174,401653,4,THURSDAY,6
766174,401653,4,THURSDAY,7
766174,401653,4,THURSDAY,8
766174,401653,4,THURSDAY,9
766174,401653,4,THURSDAY,10
766174,401653,4,THURSDAY,11
766174,401653,4,THURSDAY,12
766174,401653,4,THURSDAY,13
766174,401653,4,THURSDAY,14
766174,401653,4,THURSDAY,15
766174,401653,4,THURSDAY,16
766174,401653,4,THURSDAY,17
766174,401653,4,THURSDAY,18
766174,401653,4,THURSDAY,19
766174,401653,4,THURSDAY,20
766174,401653,4,THURSDAY,21
766174,401653,4,THURSDAY,22
766174,401653,4,THURSDAY,23
766174,401653,4,THURSDAY,24
766174,401661,0,SUNDAY,1
766174,401661,0,SUNDAY,2
766174,401661,0,SUNDAY,3
766174,401661,0,SUNDAY,4
766174,401661,0,SUNDAY,5
766174,401661,0,SUNDAY,6
766174,401661,0,SUNDAY,7
766174,401661,0,SUNDAY,8
766174,401661,0,SUNDAY,9
766174,401661,0,SUNDAY,10
766174,401661,0,SUNDAY,11
766174,401661,0,SUNDAY,12
766174,401661,0,SUNDAY,13
766174,401661,0,SUNDAY,14
766174,401661,0,SUNDAY,15
766174,401661,0,SUNDAY,16
766174,401661,0,SUNDAY,17
766174,401661,0,SUNDAY,18
766174,401661,0,SUNDAY,19
766174,401661,0,SUNDAY,20
766174,401661,0,SUNDAY,21
766174,401661,0,SUNDAY,22
766174,401661,0,SUNDAY,23
766174,401661,0,SUNDAY,24
766174,401661,1,MONDAY,1
766174,401661,1,MONDAY,2
766174,401661,1,MONDAY,3
766174,401661,1,MONDAY,4
766174,401661,1,MONDAY,5
766174,401661,1,MONDAY,6
766174,401661,1,MONDAY,23
766174,401661,1,MONDAY,24
766174,401661,2,TUESDAY,1
766174,401661,2,TUESDAY,2
766174,401661,2,TUESDAY,3
766174,401661,2,TUESDAY,4
766174,401661,2,TUESDAY,5
766174,401661,2,TUESDAY,6
766174,401661,2,TUESDAY,7
766174,401661,2,TUESDAY,8
766174,401661,2,TUESDAY,9
766174,401661,2,TUESDAY,10
766174,401661,2,TUESDAY,11
766174,401661,2,TUESDAY,12
766174,401661,2,TUESDAY,13
766174,401661,2,TUESDAY,14
766174,401661,2,TUESDAY,15
766174,401661,2,TUESDAY,16
766174,401661,2,TUESDAY,17
766174,401661,2,TUESDAY,18
766174,401661,2,TUESDAY,19
766174,401661,2,TUESDAY,20
766174,401661,2,TUESDAY,21
766174,401661,2,TUESDAY,22
766174,401661,2,TUESDAY,23
766174,401661,2,TUESDAY,24
766174,401661,3,WEDNESDAY,1
766174,401661,3,WEDNESDAY,2
766174,401661,3,WEDNESDAY,3
766174,401661,3,WEDNESDAY,4
766174,401661,3,WEDNESDAY,5
766174,401661,3,WEDNESDAY,6
766174,401661,3,WEDNESDAY,7
766174,401661,3,WEDNESDAY,8
766174,401661,3,WEDNESDAY,9
766174,401661,3,WEDNESDAY,10
766174,401661,3,WEDNESDAY,11
766174,401661,3,WEDNESDAY,12
766174,401661,3,WEDNESDAY,13
766174,401661,3,WEDNESDAY,14
766174,401661,3,WEDNESDAY,15
766174,401661,3,WEDNESDAY,16
766174,401661,3,WEDNESDAY,17
766174,401661,3,WEDNESDAY,18
766174,401661,3,WEDNESDAY,19
766174,401661,3,WEDNESDAY,20
766174,401661,3,WEDNESDAY,21
766174,401661,3,WEDNESDAY,22
766174,401661,3,WEDNESDAY,23
766174,401661,3,WEDNESDAY,24
766174,401661,4,THURSDAY,1
766174,401661,4,THURSDAY,2
766174,401661,4,THURSDAY,3
766174,401661,4,THURSDAY,4
766174,401661,4,THURSDAY,5
766174,401661,4,THURSDAY,6
766174,401661,4,THURSDAY,23
766174,401661,4,THURSDAY,24
766174,401661,5,FRIDAY,1
766174,401661,5,FRIDAY,2
766174,401661,5,FRIDAY,3
766174,401661,5,FRIDAY,4
766174,401661,5,FRIDAY,5
766174,401661,5,FRIDAY,6
766174,401661,5,FRIDAY,7
766174,401661,5,FRIDAY,8
766174,401661,5,FRIDAY,9
766174,401661,5,FRIDAY,10
766174,401661,5,FRIDAY,11
766174,401661,5,FRIDAY,12
766174,401661,5,FRIDAY,13
766174,401661,5,FRIDAY,14
766174,401661,5,FRIDAY,15
766174,401661,5,FRIDAY,16
766174,401661,5,FRIDAY,17
766174,401661,5,FRIDAY,18
766174,401661,5,FRIDAY,19
766174,401661,5,FRIDAY,20
766174,401661,5,FRIDAY,21
766174,401661,5,FRIDAY,22
766174,401661,5,FRIDAY,23
766174,401661,5,FRIDAY,24
766174,401661,6,SATURDAY,1
766174,401661,6,SATURDAY,2
766174,401661,6,SATURDAY,3
766174,401661,6,SATURDAY,4
766174,401661,6,SATURDAY,5
766174,401661,6,SATURDAY,6
766174,401661,6,SATURDAY,7
766174,401661,6,SATURDAY,8
766174,401661,6,SATURDAY,9
766174,401661,6,SATURDAY,10
766174,401661,6,SATURDAY,11
766174,401661,6,SATURDAY,12
766174,401661,6,SATURDAY,13
766174,401661,6,SATURDAY,14
766174,401661,6,SATURDAY,15
766174,401661,6,SATURDAY,16
766174,401661,6,SATURDAY,17
766174,401661,6,SATURDAY,18
766174,401661,6,SATURDAY,19
766174,401661,6,SATURDAY,20
766174,401661,6,SATURDAY,21
766174,401661,6,SATURDAY,22
766174,401661,6,SATURDAY,23
766174,401661,6,SATURDAY,24
766174,401692,0,SUNDAY,10
766174,401692,0,SUNDAY,11
766174,401692,0,SUNDAY,12
766174,401692,0,SUNDAY,13
766174,401692,0,SUNDAY,14
766174,401692,0,SUNDAY,15
766174,401692,0,SUNDAY,16
766174,401692,0,SUNDAY,17
766174,401692,1,MONDAY,10
766174,401692,1,MONDAY,11
766174,401692,1,MONDAY,12
766174,401692,1,MONDAY,13
766174,401692,1,MONDAY,14
766174,401692,1,MONDAY,15
766174,401692,1,MONDAY,16
766174,401692,1,MONDAY,17
766174,401692,2,TUESDAY,10
766174,401692,2,TUESDAY,11
766174,401692,2,TUESDAY,12
766174,401692,2,TUESDAY,13
766174,401692,2,TUESDAY,14
766174,401692,2,TUESDAY,15
766174,401692,2,TUESDAY,16
766174,401692,2,TUESDAY,17
766174,401692,3,WEDNESDAY,10
766174,401692,3,WEDNESDAY,11
766174,401692,3,WEDNESDAY,12
766174,401692,3,WEDNESDAY,13
766174,401692,3,WEDNESDAY,14
766174,401692,3,WEDNESDAY,15
766174,401692,3,WEDNESDAY,16
766174,401692,3,WEDNESDAY,17
766174,401692,4,THURSDAY,10
766174,401692,4,THURSDAY,11
766174,401692,4,THURSDAY,12
766174,401692,4,THURSDAY,13
766174,401692,4,THURSDAY,14
766174,401692,4,THURSDAY,15
766174,401692,4,THURSDAY,16
766174,401692,4,THURSDAY,17
766174,401692,5,FRIDAY,10
766174,401692,5,FRIDAY,11
766174,401692,5,FRIDAY,12
766174,401692,5,FRIDAY,13
766174,401692,5,FRIDAY,14
766174,401692,5,FRIDAY,15
766174,401692,5,FRIDAY,16
766174,401692,5,FRIDAY,17
766174,401692,6,SATURDAY,10
766174,401692,6,SATURDAY,11
766174,401692,6,SATURDAY,12
766174,401692,6,SATURDAY,13
766174,401692,6,SATURDAY,14
766174,401692,6,SATURDAY,15
766174,401692,6,SATURDAY,16
766174,401692,6,SATURDAY,17
766174,413570,0,SUNDAY,1
766174,413570,0,SUNDAY,2
766174,413570,0,SUNDAY,3
766174,413570,0,SUNDAY,4
766174,413570,0,SUNDAY,5
766174,413570,0,SUNDAY,6
766174,413570,0,SUNDAY,7
766174,413570,0,SUNDAY,8
766174,413570,0,SUNDAY,9
766174,413570,0,SUNDAY,10
766174,413570,0,SUNDAY,11
766174,413570,0,SUNDAY,12
766174,413570,0,SUNDAY,13
766174,413570,0,SUNDAY,14
766174,413570,0,SUNDAY,15
766174,413570,0,SUNDAY,16
766174,413570,0,SUNDAY,17
766174,413570,0,SUNDAY,18
766174,413570,0,SUNDAY,19
766174,413570,0,SUNDAY,20
766174,413570,0,SUNDAY,21
766174,413570,0,SUNDAY,22
766174,413570,0,SUNDAY,23
766174,413570,0,SUNDAY,24
766174,413570,6,SATURDAY,1
766174,413570,6,SATURDAY,2
766174,413570,6,SATURDAY,3
766174,413570,6,SATURDAY,4
766174,413570,6,SATURDAY,5
766174,413570,6,SATURDAY,6
766174,413570,6,SATURDAY,7
766174,413570,6,SATURDAY,8
766174,413570,6,SATURDAY,9
766174,413570,6,SATURDAY,10
766174,413570,6,SATURDAY,11
766174,413570,6,SATURDAY,12
766174,413570,6,SATURDAY,13
766174,413570,6,SATURDAY,14
766174,413570,6,SATURDAY,15
766174,413570,6,SATURDAY,16
766174,413570,6,SATURDAY,17
766174,413570,6,SATURDAY,18
766174,413570,6,SATURDAY,19
766174,413570,6,SATURDAY,20
766174,413570,6,SATURDAY,21
766174,413570,6,SATURDAY,22
766174,413570,6,SATURDAY,23
766174,413570,6,SATURDAY,24
766174,611211,0,SUNDAY,1
766174,611211,0,SUNDAY,2
766174,611211,0,SUNDAY,3
766174,611211,0,SUNDAY,4
766174,611211,0,SUNDAY,5
766174,611211,0,SUNDAY,6
766174,611211,0,SUNDAY,7
766174,611211,0,SUNDAY,8
766174,611211,0,SUNDAY,9
766174,611211,1,MONDAY,1
766174,611211,1,MONDAY,2
766174,611211,1,MONDAY,3
766174,611211,1,MONDAY,4
766174,611211,1,MONDAY,5
766174,611211,1,MONDAY,6
766174,611211,1,MONDAY,7
766174,611211,1,MONDAY,8
766174,611211,1,MONDAY,9
766174,611211,1,MONDAY,10
766174,611211,1,MONDAY,11
766174,611211,1,MONDAY,12
766174,611211,1,MONDAY,13
766174,611211,1,MONDAY,14
766174,611211,1,MONDAY,15
766174,611211,1,MONDAY,16
766174,611211,1,MONDAY,17
766174,611211,1,MONDAY,18
766174,611211,1,MONDAY,19
766174,611211,1,MONDAY,20
766174,611211,1,MONDAY,21
766174,611211,1,MONDAY,22
766174,611211,1,MONDAY,23
766174,611211,1,MONDAY,24
766174,611211,2,TUESDAY,1
766174,611211,2,TUESDAY,2
766174,611211,2,TUESDAY,3
766174,611211,2,TUESDAY,4
766174,611211,2,TUESDAY,5
766174,611211,2,TUESDAY,6
766174,611211,2,TUESDAY,7
766174,611211,2,TUESDAY,8
766174,611211,2,TUESDAY,9
766174,611211,2,TUESDAY,10
766174,611211,2,TUESDAY,11
766174,611211,2,TUESDAY,12
766174,611211,2,TUESDAY,13
